reqId,testId,mode,model,coverage_score,support_score,objective_score
R25,R25_9,graph,gpt-4o-mini,0.4333,0.7857,0.5919
R25,R25_10,graph,gpt-4o-mini,0.3667,0.6875,0.5111
R71b,R71b_1,vector,gpt-4o-mini,0.5,0.6364,0.5614
R71b,R71b_2,vector,gpt-4o-mini,0.4,0.4286,0.4129
R71b,R71b_3,vector,gpt-4o-mini,0.5,0.6111,0.55
R71b,R71b_4,vector,gpt-4o-mini,0.5,0.5238,0.5107
R71b,R71b_5,vector,gpt-4o-mini,0.5,0.5217,0.5098
R58c,R58c_1,vector,gpt-4o-mini,0.6364,0.5385,0.5923
R58c,R58c_2,vector,gpt-4o-mini,0.6364,0.5,0.575
R58c,R58c_3,vector,gpt-4o-mini,0.7273,0.6154,0.6769
R58c,R58c_4,vector,gpt-4o-mini,0.7273,0.6154,0.6769
R58c,R58c_5,vector,gpt-4o-mini,0.6364,0.4706,0.5618
R58c,R58c_6,vector,gpt-4o-mini,0.7273,0.4615,0.6077
R58c,R58c_7,vector,gpt-4o-mini,0.6364,0.4667,0.56
R58c,R58c_8,vector,gpt-4o-mini,0.6364,0.375,0.5188
R58c,R58c_9,vector,gpt-4o-mini,0.8182,0.5625,0.7031
R58c,R58c_10,vector,gpt-4o-mini,0.7273,0.4615,0.6077
R47,R47_1,vector,gpt-4o-mini,0.375,0.875,0.6
R47,R47_2,vector,gpt-4o-mini,0.625,0.8182,0.7119
R47,R47_3,vector,gpt-4o-mini,0.375,0.6429,0.4956
R47,R47_4,vector,gpt-4o-mini,0.625,0.6875,0.6531
R47,R47_5,vector,gpt-4o-mini,0.375,0.7333,0.5362
R47,R47_6,vector,gpt-4o-mini,0.625,0.7059,0.6614
R47,R47_7,vector,gpt-4o-mini,0.375,0.75,0.5438
R47,R47_8,vector,gpt-4o-mini,0.625,0.7857,0.6973
R47,R47_9,vector,gpt-4o-mini,0.375,0.8462,0.587
R47,R47_10,vector,gpt-4o-mini,0.625,0.8,0.7038
R23,R23_1,graph,gpt-4o-mini,0.6,0.6154,0.6069
R23,R23_2,graph,gpt-4o-mini,1.0,0.625,0.8313
R23,R23_3,graph,gpt-4o-mini,0.6,0.5,0.555
R23,R23_4,graph,gpt-4o-mini,0.8,0.6,0.71
R23,R23_5,graph,gpt-4o-mini,1.0,0.9286,0.9679
R23,R23_6,graph,gpt-4o-mini,0.6,0.9167,0.7425
R23,R23_7,graph,gpt-4o-mini,0.6,0.8333,0.705
R23,R23_8,graph,gpt-4o-mini,0.6,0.4,0.51
R23,R23_9,graph,gpt-4o-mini,0.4,0.9,0.625
R23,R23_10,graph,gpt-4o-mini,0.8,0.7857,0.7936
R79b,R79b_1,graph,gpt-4o-mini,0.6,0.8667,0.72
R79b,R79b_2,graph,gpt-4o-mini,0.6,0.8571,0.7157
R79b,R79b_3,graph,gpt-4o-mini,0.6,1.0,0.78
R79b,R79b_4,graph,gpt-4o-mini,0.6667,0.9333,0.7867
R79b,R79b_5,graph,gpt-4o-mini,0.6,0.9286,0.7479
R79b,R79b_6,graph,gpt-4o-mini,0.6,1.0,0.78
R79b,R79b_7,graph,gpt-4o-mini,0.6,1.0,0.78
R79b,R79b_8,graph,gpt-4o-mini,0.6667,1.0,0.8167
R79b,R79b_9,graph,gpt-4o-mini,0.6,0.7857,0.6836
R79b,R79b_10,graph,gpt-4o-mini,0.6,0.9091,0.7391
R91c,R91c_1,vector,gpt-4o-mini,0.5294,0.6667,0.5912
R91c,R91c_2,vector,gpt-4o-mini,0.5882,0.75,0.661
R91c,R91c_3,vector,gpt-4o-mini,0.5882,0.5333,0.5635
R91c,R91c_4,vector,gpt-4o-mini,0.5294,0.5,0.5162
R91c,R91c_5,vector,gpt-4o-mini,0.5294,0.4167,0.4787
R91c,R91c_6,vector,gpt-4o-mini,0.6471,0.75,0.6934
R91c,R91c_7,vector,gpt-4o-mini,0.5882,0.4615,0.5312
R91c,R91c_8,vector,gpt-4o-mini,0.5294,0.4167,0.4787
R91c,R91c_9,vector,gpt-4o-mini,0.5294,0.4545,0.4957
R91c,R91c_10,vector,gpt-4o-mini,0.5882,0.75,0.661
R82b,R82b_1,graph,gpt-4o-mini,0.5,0.6875,0.5844
R82b,R82b_2,graph,gpt-4o-mini,0.5,0.9167,0.6875
R82b,R82b_3,graph,gpt-4o-mini,0.5,0.7333,0.605
R82b,R82b_4,graph,gpt-4o-mini,0.5,0.6,0.545
R82b,R82b_5,graph,gpt-4o-mini,0.5,0.5333,0.515
R82b,R82b_6,graph,gpt-4o-mini,0.5,0.7,0.59
R82b,R82b_7,graph,gpt-4o-mini,0.5,0.5,0.5
R82b,R82b_8,graph,gpt-4o-mini,0.625,0.7059,0.6614
R82b,R82b_9,graph,gpt-4o-mini,0.5,0.6429,0.5643
R82b,R82b_10,graph,gpt-4o-mini,0.5,0.5556,0.525
R22,R22_1,vector,gpt-4o-mini,1.0,0.5714,0.8071
R22,R22_2,vector,gpt-4o-mini,0.875,0.4615,0.6889
R22,R22_3,vector,gpt-4o-mini,0.875,0.6,0.7513
R22,R22_4,vector,gpt-4o-mini,0.75,0.4,0.5925
R22,R22_5,vector,gpt-4o-mini,0.875,0.5833,0.7437
R22,R22_6,vector,gpt-4o-mini,1.0,0.6,0.82
R22,R22_7,vector,gpt-4o-mini,0.875,0.5909,0.7472
R22,R22_8,vector,gpt-4o-mini,0.875,0.4444,0.6812
R22,R22_9,vector,gpt-4o-mini,0.75,0.4737,0.6257
R3,R3_1,vector,gpt-4o-mini,0.625,0.6471,0.6349
R3,R3_2,vector,gpt-4o-mini,0.5,0.5909,0.5409
R3,R3_3,vector,gpt-4o-mini,0.5,0.6316,0.5592
R3,R3_4,vector,gpt-4o-mini,0.5,0.7059,0.5927
R3,R3_5,vector,gpt-4o-mini,0.5,0.6667,0.575
R3,R3_6,vector,gpt-4o-mini,0.5,0.6471,0.5662
R3,R3_7,vector,gpt-4o-mini,0.5,0.7619,0.6179
R3,R3_8,vector,gpt-4o-mini,0.5,0.7083,0.5937
R3,R3_9,vector,gpt-4o-mini,0.5,0.4706,0.4868
R3,R3_10,vector,gpt-4o-mini,0.5,0.7143,0.5964
R81c,R81c_1,vector,gpt-4o-mini,0.5,0.4,0.455
R81c,R81c_2,vector,gpt-4o-mini,0.5,0.4,0.455
R81c,R81c_3,vector,gpt-4o-mini,0.5,0.4615,0.4827
R81c,R81c_4,vector,gpt-4o-mini,0.5,0.5625,0.5281
R81c,R81c_5,vector,gpt-4o-mini,0.5,0.6875,0.5844
R81c,R81c_6,vector,gpt-4o-mini,0.5,0.2941,0.4073
R81c,R81c_7,vector,gpt-4o-mini,0.5,0.5,0.5
R81c,R81c_8,vector,gpt-4o-mini,0.5,0.4,0.455
R81c,R81c_9,vector,gpt-4o-mini,0.5,0.5625,0.5281
R81c,R81c_10,vector,gpt-4o-mini,0.5,0.5333,0.515
R50,R50_1,hybrid,gpt-4o-mini,0.5556,0.8667,0.6956
R50,R50_2,hybrid,gpt-4o-mini,0.6667,0.9231,0.7821
R50,R50_3,hybrid,gpt-4o-mini,0.6667,0.8462,0.7475
R50,R50_4,hybrid,gpt-4o-mini,0.5556,0.7647,0.6497
R50,R50_5,hybrid,gpt-4o-mini,0.6667,0.8667,0.7567
R50,R50_6,hybrid,gpt-4o-mini,0.5556,0.8,0.6656
R50,R50_7,hybrid,gpt-4o-mini,0.5556,0.8,0.6656
R50,R50_8,hybrid,gpt-4o-mini,0.6667,0.75,0.7042
R50,R50_9,hybrid,gpt-4o-mini,0.7778,0.9167,0.8403
R50,R50_10,hybrid,gpt-4o-mini,0.7778,0.875,0.8215
R91c,R91c_1,hybrid,gpt-4o-mini,0.7059,0.8667,0.7783
R91c,R91c_2,hybrid,gpt-4o-mini,0.6471,0.8824,0.753
R91c,R91c_3,hybrid,gpt-4o-mini,0.7059,0.9333,0.8082
R91c,R91c_4,hybrid,gpt-4o-mini,0.6471,0.75,0.6934
R91c,R91c_5,hybrid,gpt-4o-mini,0.7647,0.6667,0.7206
R91c,R91c_6,hybrid,gpt-4o-mini,0.6471,0.9286,0.7738
R91c,R91c_7,hybrid,gpt-4o-mini,0.5882,0.75,0.661
R91c,R91c_8,hybrid,gpt-4o-mini,0.5882,0.6923,0.635
R91c,R91c_9,hybrid,gpt-4o-mini,0.5882,0.7692,0.6697
R91c,R91c_10,hybrid,gpt-4o-mini,0.7059,0.8571,0.7739
R91c,R91c_1,graph,gpt-4o-mini,0.6471,0.75,0.6934
R91c,R91c_2,graph,gpt-4o-mini,0.5882,0.6154,0.6004
R91c,R91c_3,graph,gpt-4o-mini,0.5294,0.7778,0.6412
R91c,R91c_4,graph,gpt-4o-mini,0.5882,0.5333,0.5635
R91c,R91c_5,graph,gpt-4o-mini,0.5882,0.5,0.5485
R91c,R91c_6,graph,gpt-4o-mini,0.5294,0.8,0.6512
R91c,R91c_7,graph,gpt-4o-mini,0.5882,0.5385,0.5658
R91c,R91c_8,graph,gpt-4o-mini,0.5294,0.7273,0.6185
R91c,R91c_9,graph,gpt-4o-mini,0.5294,0.6667,0.5912
R91c,R91c_10,graph,gpt-4o-mini,0.5294,0.5333,0.5312
R71,R71_1,graph,gpt-4o-mini,0.3,0.5,0.39
R71,R71_2,graph,gpt-4o-mini,0.3,0.3333,0.315
R71,R71_3,graph,gpt-4o-mini,0.1,0.125,0.1113
R71,R71_4,graph,gpt-4o-mini,0.3,0.3077,0.3035
R71,R71_5,graph,gpt-4o-mini,0.1,0.375,0.2238
R71,R71_6,graph,gpt-4o-mini,0.3,0.1429,0.2293
R71,R71_7,graph,gpt-4o-mini,0.5,0.3846,0.4481
R71,R71_8,graph,gpt-4o-mini,0.1,0.0833,0.0925
R71,R71_9,graph,gpt-4o-mini,0.0,0.0625,0.0281
R71,R71_10,graph,gpt-4o-mini,0.4,0.2308,0.3239
R41,R41_1,graph,gpt-4o-mini,0.5,0.6429,0.5643
R41,R41_2,graph,gpt-4o-mini,0.5,0.7333,0.605
R41,R41_3,graph,gpt-4o-mini,0.5,0.6,0.545
R41,R41_4,graph,gpt-4o-mini,0.5,0.7333,0.605
R41,R41_5,graph,gpt-4o-mini,0.5,0.8889,0.675
R41,R41_6,graph,gpt-4o-mini,0.5,0.7143,0.5964
R41,R41_7,graph,gpt-4o-mini,0.5,0.7,0.59
R41,R41_8,graph,gpt-4o-mini,0.5,0.8462,0.6558
R81b,R81b_1,vector,gpt-4o-mini,0.4,0.625,0.5012
R81b,R81b_2,vector,gpt-4o-mini,0.4,0.8571,0.6057
R81b,R81b_3,vector,gpt-4o-mini,0.4,0.5,0.445
R81b,R81b_4,vector,gpt-4o-mini,0.4,0.7692,0.5661
R81b,R81b_5,vector,gpt-4o-mini,0.4,0.5,0.445
R81b,R81b_6,vector,gpt-4o-mini,0.4,0.7,0.535
R81b,R81b_7,vector,gpt-4o-mini,0.4,0.6667,0.52
R81b,R81b_8,vector,gpt-4o-mini,0.5,0.8889,0.675
R81b,R81b_9,vector,gpt-4o-mini,0.5,0.75,0.6125
R81b,R81b_10,vector,gpt-4o-mini,0.4,0.2667,0.34
R81b,R81b_1,graph,gpt-4o-mini,0.5,0.7273,0.6023
R81b,R81b_2,graph,gpt-4o-mini,0.5,0.7692,0.6211
R81b,R81b_3,graph,gpt-4o-mini,0.5,0.8667,0.665
R81b,R81b_4,graph,gpt-4o-mini,0.5,0.8182,0.6432
R81b,R81b_5,graph,gpt-4o-mini,0.5,0.5882,0.5397
R81b,R81b_6,graph,gpt-4o-mini,0.5,0.6429,0.5643
R81b,R81b_7,graph,gpt-4o-mini,0.5,0.5714,0.5321
R81b,R81b_8,graph,gpt-4o-mini,0.5,0.75,0.6125
R81b,R81b_9,graph,gpt-4o-mini,0.5,0.6923,0.5865
R81b,R81b_10,graph,gpt-4o-mini,0.6,0.75,0.6675
R72,R72_1,vector,gpt-4o-mini,0.625,0.8462,0.7245
R72,R72_2,vector,gpt-4o-mini,0.625,0.6429,0.6331
R72,R72_3,vector,gpt-4o-mini,0.875,1.0,0.9313
R72,R72_4,vector,gpt-4o-mini,0.625,0.8333,0.7187
R72,R72_5,vector,gpt-4o-mini,0.625,0.9091,0.7528
R72,R72_6,vector,gpt-4o-mini,0.625,0.6923,0.6553
R72,R72_7,vector,gpt-4o-mini,0.625,0.2308,0.4476
R72,R72_8,vector,gpt-4o-mini,0.625,0.6471,0.6349
R72,R72_9,vector,gpt-4o-mini,0.625,0.8333,0.7187
R72,R72_10,vector,gpt-4o-mini,0.75,0.5,0.6375
R5,R5_1,vector,gpt-4o-mini,0.6,0.7,0.645
R5,R5_2,vector,gpt-4o-mini,0.4,0.625,0.5012
R5,R5_3,vector,gpt-4o-mini,0.6,0.6,0.6
R5,R5_4,vector,gpt-4o-mini,0.7,0.6364,0.6714
R5,R5_5,vector,gpt-4o-mini,0.6,0.7647,0.6741
R5,R5_6,vector,gpt-4o-mini,0.6,1.0,0.78
R5,R5_7,vector,gpt-4o-mini,0.6,0.8889,0.73
R5,R5_8,vector,gpt-4o-mini,0.7,0.75,0.7225
R5,R5_9,vector,gpt-4o-mini,0.6,0.7273,0.6573
R5,R5_10,vector,gpt-4o-mini,0.6,0.6667,0.63
R60c,R60c_1,vector,gpt-4o-mini,0.75,0.7273,0.7398
R60c,R60c_2,vector,gpt-4o-mini,0.75,0.7,0.7275
R60c,R60c_3,vector,gpt-4o-mini,0.75,0.6364,0.6989
R60c,R60c_4,vector,gpt-4o-mini,0.75,0.6364,0.6989
R60c,R60c_5,vector,gpt-4o-mini,0.75,0.7143,0.7339
R60c,R60c_6,vector,gpt-4o-mini,0.75,0.5455,0.658
R60c,R60c_7,vector,gpt-4o-mini,0.75,0.5385,0.6548
R60c,R60c_8,vector,gpt-4o-mini,0.75,0.6364,0.6989
R60c,R60c_9,vector,gpt-4o-mini,0.75,0.4,0.5925
R60c,R60c_10,vector,gpt-4o-mini,0.75,0.5455,0.658
R65,R65_1,graph,gpt-4o-mini,1.0,0.8333,0.925
R65,R65_2,graph,gpt-4o-mini,1.0,1.0,1.0
R65,R65_3,graph,gpt-4o-mini,1.0,1.0,1.0
R65,R65_4,graph,gpt-4o-mini,1.0,0.5714,0.8071
R65,R65_5,graph,gpt-4o-mini,1.0,0.5714,0.8071
R65,R65_6,graph,gpt-4o-mini,1.0,0.8889,0.95
R65,R65_7,graph,gpt-4o-mini,1.0,0.8889,0.95
R65,R65_8,graph,gpt-4o-mini,1.0,0.8889,0.95
R65,R65_9,graph,gpt-4o-mini,1.0,0.7778,0.9
R65,R65_10,graph,gpt-4o-mini,1.0,0.4545,0.7545
R82b,R82b_1,hybrid,gpt-4o-mini,0.5,0.7143,0.5964
R82b,R82b_2,hybrid,gpt-4o-mini,0.5,0.7333,0.605
R82b,R82b_3,hybrid,gpt-4o-mini,0.625,0.7895,0.699
R82b,R82b_4,hybrid,gpt-4o-mini,0.5,0.4211,0.4645
R82b,R82b_5,hybrid,gpt-4o-mini,0.5,0.5882,0.5397
R82b,R82b_6,hybrid,gpt-4o-mini,0.5,0.5,0.5
R82b,R82b_7,hybrid,gpt-4o-mini,0.5,0.6111,0.55
R82b,R82b_8,hybrid,gpt-4o-mini,0.5,0.6842,0.5829
R82b,R82b_9,hybrid,gpt-4o-mini,0.5,0.6667,0.575
R82b,R82b_10,hybrid,gpt-4o-mini,0.5,0.8571,0.6607
R34,R34_1,graph,gpt-4o-mini,0.5833,0.8,0.6808
R34,R34_2,graph,gpt-4o-mini,0.5833,0.619,0.5994
R34,R34_3,graph,gpt-4o-mini,0.5833,0.8462,0.7016
R34,R34_4,graph,gpt-4o-mini,0.5833,0.5294,0.559
R34,R34_5,graph,gpt-4o-mini,0.5833,0.7143,0.6423
R34,R34_6,graph,gpt-4o-mini,0.5833,0.5238,0.5565
R34,R34_7,graph,gpt-4o-mini,0.5833,0.8571,0.7065
R34,R34_8,graph,gpt-4o-mini,0.6667,0.6842,0.6746
R34,R34_9,graph,gpt-4o-mini,0.5833,0.5263,0.5577
R34,R34_10,graph,gpt-4o-mini,0.5833,0.7,0.6358
R60c,R60c_1,graph,gpt-4o-mini,0.75,0.8182,0.7807
R60c,R60c_2,graph,gpt-4o-mini,0.75,0.7143,0.7339
R60c,R60c_3,graph,gpt-4o-mini,0.75,0.5385,0.6548
R60c,R60c_4,graph,gpt-4o-mini,0.75,0.5833,0.675
R60c,R60c_5,graph,gpt-4o-mini,0.75,0.5833,0.675
R60c,R60c_6,graph,gpt-4o-mini,0.75,0.4286,0.6054
R60c,R60c_7,graph,gpt-4o-mini,0.75,0.6,0.6825
R60c,R60c_8,graph,gpt-4o-mini,0.75,0.6364,0.6989
R60c,R60c_9,graph,gpt-4o-mini,0.75,0.625,0.6938
R60c,R60c_10,graph,gpt-4o-mini,0.75,0.3333,0.5625
R37,R37_1,graph,gpt-4o-mini,1.0,0.6875,0.8594
R37,R37_2,graph,gpt-4o-mini,1.0,0.8,0.91
R37,R37_3,graph,gpt-4o-mini,1.0,0.6842,0.8579
R37,R37_4,graph,gpt-4o-mini,1.0,0.7692,0.8961
R37,R37_5,graph,gpt-4o-mini,1.0,0.6316,0.8342
R37,R37_6,graph,gpt-4o-mini,1.0,0.6111,0.825
R37,R37_7,graph,gpt-4o-mini,1.0,0.6111,0.825
R37,R37_8,graph,gpt-4o-mini,1.0,0.6842,0.8579
R37,R37_9,graph,gpt-4o-mini,1.0,0.5,0.775
R37,R37_10,graph,gpt-4o-mini,1.0,0.8125,0.9156
R39,R39_1,hybrid,gpt-4o-mini,0.1429,0.7,0.3936
R39,R39_2,hybrid,gpt-4o-mini,0.1429,0.6923,0.3901
R39,R39_3,hybrid,gpt-4o-mini,0.1429,0.75,0.4161
R39,R39_4,hybrid,gpt-4o-mini,0.1429,0.6154,0.3555
R39,R39_5,hybrid,gpt-4o-mini,0.1429,0.4,0.2586
R39,R39_6,hybrid,gpt-4o-mini,0.4286,0.7857,0.5893
R39,R39_7,hybrid,gpt-4o-mini,0.4286,0.6667,0.5357
R39,R39_8,hybrid,gpt-4o-mini,0.1429,0.5714,0.3357
R39,R39_9,hybrid,gpt-4o-mini,0.1429,0.7692,0.4247
R39,R39_10,hybrid,gpt-4o-mini,0.1429,0.7143,0.4
R29,R29_1,graph,gpt-4o-mini,0.4375,1.0,0.6906
R29,R29_2,graph,gpt-4o-mini,0.4375,0.7692,0.5868
R29,R29_3,graph,gpt-4o-mini,0.3125,0.5882,0.4366
R29,R29_4,graph,gpt-4o-mini,0.375,0.9231,0.6216
R29,R29_5,graph,gpt-4o-mini,0.375,0.8333,0.5812
R29,R29_6,graph,gpt-4o-mini,0.4375,0.75,0.5781
R29,R29_7,graph,gpt-4o-mini,0.5625,0.8,0.6694
R29,R29_8,graph,gpt-4o-mini,0.25,0.6923,0.449
R29,R29_9,graph,gpt-4o-mini,0.375,0.8824,0.6033
R29,R29_10,graph,gpt-4o-mini,0.3125,0.4444,0.3719
R21,R21_1,hybrid,gpt-4o-mini,1.0,0.619,0.8286
R21,R21_2,hybrid,gpt-4o-mini,1.0,0.6875,0.8594
R21,R21_3,hybrid,gpt-4o-mini,1.0,0.3158,0.6921
R21,R21_4,hybrid,gpt-4o-mini,1.0,0.6087,0.8239
R21,R21_5,hybrid,gpt-4o-mini,1.0,0.5,0.775
R21,R21_6,hybrid,gpt-4o-mini,1.0,0.6429,0.8393
R21,R21_7,hybrid,gpt-4o-mini,1.0,0.8182,0.9182
R21,R21_8,hybrid,gpt-4o-mini,1.0,0.55,0.7975
R21,R21_9,hybrid,gpt-4o-mini,1.0,0.5789,0.8105
R21,R21_10,hybrid,gpt-4o-mini,1.0,0.4545,0.7545
R25,R25_1,vector,gpt-4o-mini,0.6333,0.7895,0.7036
R25,R25_2,vector,gpt-4o-mini,0.4333,0.9412,0.6619
R32,R32_1,hybrid,gpt-4o-mini,0.7857,0.8462,0.8129
R32,R32_2,hybrid,gpt-4o-mini,0.7857,0.8462,0.8129
R32,R32_3,hybrid,gpt-4o-mini,0.7857,0.8571,0.8178
R32,R32_4,hybrid,gpt-4o-mini,0.7143,0.7143,0.7143
R32,R32_5,hybrid,gpt-4o-mini,0.7143,0.7143,0.7143
R32,R32_6,hybrid,gpt-4o-mini,0.7857,0.7059,0.7498
R32,R32_7,hybrid,gpt-4o-mini,0.7143,0.5625,0.646
R32,R32_8,hybrid,gpt-4o-mini,0.7143,0.6667,0.6929
R32,R32_9,hybrid,gpt-4o-mini,0.7143,0.5294,0.6311
R32,R32_10,hybrid,gpt-4o-mini,0.7143,0.5625,0.646
R41,R41_1,hybrid,gpt-4o-mini,0.1667,0.5455,0.3372
R41,R41_2,hybrid,gpt-4o-mini,0.1667,0.6364,0.3781
R41,R41_3,hybrid,gpt-4o-mini,0.1667,0.4545,0.2962
R41,R41_4,hybrid,gpt-4o-mini,0.1667,0.6364,0.3781
R41,R41_5,hybrid,gpt-4o-mini,0.3333,0.9091,0.5924
R41,R41_6,hybrid,gpt-4o-mini,0.5,1.0,0.725
R41,R41_7,hybrid,gpt-4o-mini,0.0,1.0,0.45
R41,R41_8,hybrid,gpt-4o-mini,0.0,0.8182,0.3682
R41,R41_9,hybrid,gpt-4o-mini,0.3333,0.8889,0.5833
R41,R41_10,hybrid,gpt-4o-mini,0.3333,1.0,0.6333
R41,R41_1,vector,gpt-4o-mini,0.5,0.6154,0.5519
R41,R41_2,vector,gpt-4o-mini,0.5,0.7143,0.5964
R41,R41_3,vector,gpt-4o-mini,0.5,0.5714,0.5321
R41,R41_4,vector,gpt-4o-mini,0.5,0.7143,0.5964
R41,R41_5,vector,gpt-4o-mini,0.5,1.0,0.725
R41,R41_6,vector,gpt-4o-mini,0.5,0.6923,0.5865
R41,R41_7,vector,gpt-4o-mini,0.5,0.9412,0.6985
R41,R41_8,vector,gpt-4o-mini,0.5,1.0,0.725
R51,R51_1,graph,gpt-4o-mini,0.375,0.4667,0.4163
R51,R51_2,graph,gpt-4o-mini,0.375,0.4615,0.4139
R51,R51_3,graph,gpt-4o-mini,0.375,0.4444,0.4062
R51,R51_4,graph,gpt-4o-mini,0.375,0.4118,0.3916
R51,R51_5,graph,gpt-4o-mini,0.375,0.5,0.4313
R51,R51_6,graph,gpt-4o-mini,0.375,0.4737,0.4194
R51,R51_7,graph,gpt-4o-mini,0.375,0.4286,0.3991
R51,R51_8,graph,gpt-4o-mini,0.625,0.4444,0.5437
R51,R51_9,graph,gpt-4o-mini,0.375,0.3846,0.3793
R51,R51_10,graph,gpt-4o-mini,0.375,0.7,0.5212
R31b,R31b_1,vector,gpt-4o-mini,0.5714,0.4286,0.5071
R31b,R31b_2,vector,gpt-4o-mini,0.4286,0.3077,0.3742
R31b,R31b_3,vector,gpt-4o-mini,0.5714,0.5,0.5393
R31b,R31b_4,vector,gpt-4o-mini,0.4286,0.2857,0.3643
R31b,R31b_5,vector,gpt-4o-mini,0.5714,0.4167,0.5018
R31b,R31b_6,vector,gpt-4o-mini,0.4286,0.2857,0.3643
R31b,R31b_7,vector,gpt-4o-mini,0.4286,0.3333,0.3857
R31b,R31b_8,vector,gpt-4o-mini,0.7143,0.4545,0.5974
R31b,R31b_9,vector,gpt-4o-mini,0.8571,0.5833,0.7339
R31b,R31b_10,vector,gpt-4o-mini,0.4286,0.5333,0.4757
R80,R80_1,graph,gpt-4o-mini,0.5556,1.0,0.7556
R80,R80_2,graph,gpt-4o-mini,0.5,0.8824,0.6721
R80,R80_3,graph,gpt-4o-mini,0.3889,0.8571,0.5996
R80,R80_4,graph,gpt-4o-mini,0.3333,0.6471,0.4745
R80,R80_5,graph,gpt-4o-mini,0.6111,1.0,0.7861
R80,R80_6,graph,gpt-4o-mini,0.2778,0.8125,0.5184
R80,R80_7,graph,gpt-4o-mini,0.4444,0.75,0.5819
R80,R80_8,graph,gpt-4o-mini,0.3889,0.9091,0.623
R80,R80_9,graph,gpt-4o-mini,0.3889,0.9286,0.6318
R80,R80_10,graph,gpt-4o-mini,0.3333,0.5556,0.4333
R51,R51_1,hybrid,gpt-4o-mini,0.125,0.4545,0.2733
R51,R51_2,hybrid,gpt-4o-mini,0.125,0.4,0.2488
R51,R51_3,hybrid,gpt-4o-mini,0.0,0.6667,0.3
R51,R51_4,hybrid,gpt-4o-mini,0.0,0.375,0.1688
R51,R51_5,hybrid,gpt-4o-mini,0.125,0.4167,0.2563
R51,R51_6,hybrid,gpt-4o-mini,0.125,0.4,0.2488
R51,R51_7,hybrid,gpt-4o-mini,0.0,0.2727,0.1227
R51,R51_8,hybrid,gpt-4o-mini,0.0,0.3846,0.1731
R51,R51_9,hybrid,gpt-4o-mini,0.125,0.3333,0.2187
R51,R51_10,hybrid,gpt-4o-mini,0.0,0.3571,0.1607
R44,R44_1,hybrid,gpt-4o-mini,0.6,1.0,0.78
R44,R44_2,hybrid,gpt-4o-mini,0.6,0.9333,0.75
R44,R44_3,hybrid,gpt-4o-mini,0.6,1.0,0.78
R44,R44_4,hybrid,gpt-4o-mini,0.6,1.0,0.78
R44,R44_5,hybrid,gpt-4o-mini,0.4667,0.6923,0.5682
R44,R44_6,hybrid,gpt-4o-mini,0.6,0.8824,0.7271
R44,R44_7,hybrid,gpt-4o-mini,0.6,0.7778,0.68
R44,R44_8,hybrid,gpt-4o-mini,0.4,1.0,0.67
R44,R44_9,hybrid,gpt-4o-mini,0.8667,0.9412,0.9002
R44,R44_10,hybrid,gpt-4o-mini,0.6,0.6842,0.6379
R65,R65_1,vector,gpt-4o-mini,1.0,0.7273,0.8773
R65,R65_2,vector,gpt-4o-mini,1.0,0.7,0.865
R65,R65_3,vector,gpt-4o-mini,1.0,0.7,0.865
R65,R65_4,vector,gpt-4o-mini,0.5556,0.75,0.6431
R65,R65_5,vector,gpt-4o-mini,1.0,0.8,0.91
R65,R65_6,vector,gpt-4o-mini,1.0,0.7,0.865
R65,R65_7,vector,gpt-4o-mini,1.0,0.8182,0.9182
R65,R65_8,vector,gpt-4o-mini,1.0,0.6429,0.8393
R65,R65_9,vector,gpt-4o-mini,1.0,0.5833,0.8125
R65,R65_10,vector,gpt-4o-mini,1.0,0.5455,0.7955
R33,R33_1,vector,gpt-4o-mini,0.4286,0.5,0.4607
R33,R33_2,vector,gpt-4o-mini,0.4286,0.5714,0.4929
R33,R33_3,vector,gpt-4o-mini,0.4286,0.5,0.4607
R33,R33_4,vector,gpt-4o-mini,0.4286,0.375,0.4045
R33,R33_5,vector,gpt-4o-mini,0.5714,0.5,0.5393
R33,R33_6,vector,gpt-4o-mini,0.4286,0.5,0.4607
R33,R33_7,vector,gpt-4o-mini,0.4286,0.5714,0.4929
R33,R33_8,vector,gpt-4o-mini,0.4286,0.6667,0.5357
R33,R33_9,vector,gpt-4o-mini,0.4286,0.5714,0.4929
R33,R33_10,vector,gpt-4o-mini,0.4286,0.4286,0.4286
R23,R23_1,hybrid,gpt-4o-mini,0.6,0.6429,0.6193
R23,R23_2,hybrid,gpt-4o-mini,0.8,0.7692,0.7861
R23,R23_3,hybrid,gpt-4o-mini,0.6,0.6429,0.6193
R23,R23_4,hybrid,gpt-4o-mini,0.8,0.6,0.71
R23,R23_5,hybrid,gpt-4o-mini,1.0,0.8667,0.94
R23,R23_6,hybrid,gpt-4o-mini,0.8,0.7857,0.7936
R23,R23_7,hybrid,gpt-4o-mini,1.0,0.7143,0.8714
R23,R23_8,hybrid,gpt-4o-mini,0.8,0.7692,0.7861
R23,R23_9,hybrid,gpt-4o-mini,0.6,0.5294,0.5682
R23,R23_10,hybrid,gpt-4o-mini,0.2,0.5,0.335
R97b,R97b_1,graph,gpt-4o-mini,0.5,0.4286,0.4679
R97b,R97b_2,graph,gpt-4o-mini,0.75,0.8,0.7725
R97b,R97b_3,graph,gpt-4o-mini,0.5,0.1818,0.3568
